#Temps  x  y  z  vx  vy  vz  ax  ay  az
2.533000  -0.003239  -0.003540  0.003014  -0.220400  -0.298870  0.200660  -2.300000  -1.780000  -1.530000
2.573000  -0.005079  -0.004964  0.001790  -0.312400  -0.370070  0.139460  -2.300000  -1.780000  -1.530000
2.575000  -0.005084  -0.004967  0.001786  -0.317000  -0.373630  0.136400  -2.300000  -1.780000  -1.530000
2.576000  -0.005085  -0.004968  0.001786  -0.319300  -0.375410  0.134870  -2.300000  -1.780000  -1.530000
2.577000  -0.005086  -0.004969  0.001785  -0.321600  -0.377190  0.133340  -2.300000  -1.780000  -1.530000
2.578000  -0.005085  -0.004970  0.001785  -0.319000  -0.378710  0.133520  2.600000  -1.520000  0.180000
2.609000  -0.004148  -0.005940  0.001804  -0.258550  -0.441330  0.134760  1.950000  -2.020000  0.040000
2.610000  -0.004147  -0.005941  0.001804  -0.256600  -0.443350  0.134800  1.950000  -2.020000  0.040000
2.628000  -0.003831  -0.006269  0.001811  -0.221500  -0.479710  0.135520  1.950000  -2.020000  0.040000
2.629000  -0.003830  -0.006270  0.001811  -0.219550  -0.481730  0.135560  1.950000  -2.020000  0.040000
2.630000  -0.003829  -0.006271  0.001811  -0.217600  -0.483750  0.135600  1.950000  -2.020000  0.040000
2.650000  -0.003439  -0.006675  0.001819  -0.178600  -0.524150  0.136400  1.950000  -2.020000  0.040000
2.651000  -0.003437  -0.006674  0.001820  -0.175390  -0.522890  0.138000  3.210000  1.260000  1.600000
2.690000  -0.002068  -0.005731  0.004291  -0.105190  -0.474530  0.264750  1.800000  1.240000  3.250000
2.692000  -0.002065  -0.005728  0.004298  -0.101590  -0.472050  0.271250  1.800000  1.240000  3.250000
2.693000  -0.002064  -0.005728  0.004299  -0.099790  -0.470810  0.274500  1.800000  1.240000  3.250000
2.694000  -0.002063  -0.005727  0.004301  -0.097990  -0.469570  0.277750  1.800000  1.240000  3.250000
2.694000  -0.002063  -0.005727  0.004301  -0.097990  -0.469570  0.277750  1.800000  1.240000  3.250000
2.728000  -0.001022  -0.005011  0.006179  -0.036790  -0.427410  0.388250  1.800000  1.240000  3.250000
2.730000  -0.001020  -0.005009  0.006185  -0.033990  -0.425450  0.394190  1.400000  0.980000  2.970000
2.749000  -0.000767  -0.004832  0.006722  -0.007390  -0.406830  0.450620  1.400000  0.980000  2.970000
2.751000  -0.000764  -0.004830  0.006727  -0.004590  -0.404870  0.456560  1.400000  0.980000  2.970000
2.752000  -0.000763  -0.004829  0.006729  -0.003190  -0.403890  0.459530  1.400000  0.980000  2.970000
2.767000  -0.000606  -0.004719  0.007063  0.017810  -0.389190  0.504080  1.400000  0.980000  2.970000
2.768000  -0.000605  -0.004718  0.007064  0.019540  -0.387880  0.506440  1.730000  1.310000  2.360000
2.807000  0.000711  -0.003722  0.008859  0.087010  -0.336790  0.598480  1.730000  1.310000  2.360000
2.809000  0.000714  -0.003719  0.008864  0.090470  -0.334170  0.603200  1.730000  1.310000  2.360000
2.809000  0.000714  -0.003719  0.008864  0.090470  -0.334170  0.603200  1.730000  1.310000  2.360000
2.810000  0.000715  -0.003719  0.008865  0.092200  -0.332860  0.605560  1.730000  1.310000  2.360000
2.810000  0.000715  -0.003719  0.008865  0.092200  -0.332860  0.605560  -0.180000  1.250000  0.640000
2.847000  0.000592  -0.002863  0.009303  0.085540  -0.286610  0.629240  -0.180000  1.250000  0.640000
2.849000  0.000592  -0.002861  0.009304  0.085400  -0.284330  0.630700  -0.070000  1.140000  0.730000
2.867000  0.000580  -0.002676  0.009423  0.084140  -0.263810  0.643840  -0.070000  1.140000  0.730000
2.868000  0.000580  -0.002676  0.009423  0.084070  -0.262670  0.644570  -0.070000  1.140000  0.730000
2.869000  0.000580  -0.002675  0.009423  0.084000  -0.261530  0.645300  -0.070000  1.140000  0.730000
2.886000  0.000570  -0.002510  0.009529  0.082810  -0.242150  0.657710  -0.070000  1.140000  0.730000
2.887000  0.000570  -0.002510  0.009529  0.081940  -0.240960  0.657270  -0.870000  1.190000  -0.440000
2.926000  -0.000092  -0.001605  0.009194  0.048010  -0.194550  0.640110  -0.870000  1.190000  -0.440000
2.927000  -0.000092  -0.001604  0.009194  0.047140  -0.193360  0.639670  -0.870000  1.190000  -0.440000
2.928000  -0.000093  -0.001604  0.009194  0.046270  -0.192170  0.639230  -0.870000  1.190000  -0.440000
2.928000  -0.000093  -0.001604  0.009194  0.046270  -0.192170  0.639230  -0.870000  1.190000  -0.440000
2.929000  -0.000093  -0.001604  0.009193  0.046380  -0.192280  0.638130  0.110000  -0.110000  -1.100000
2.966000  -0.000018  -0.001679  0.008440  0.050450  -0.196350  0.597430  0.110000  -0.110000  -1.100000
2.968000  -0.000017  -0.001679  0.008438  0.050590  -0.196850  0.595230  0.070000  -0.250000  -1.100000
2.986000  -0.000006  -0.001720  0.008260  0.051850  -0.201350  0.575430  0.070000  -0.250000  -1.100000
2.987000  -0.000006  -0.001720  0.008259  0.051920  -0.201600  0.574330  0.070000  -0.250000  -1.100000
2.988000  -0.000006  -0.001720  0.008259  0.051990  -0.201850  0.573230  0.070000  -0.250000  -1.100000
3.006000  -0.000152  -0.001832  0.008080  0.035790  -0.214270  0.553430  -0.900000  -0.690000  -1.100000
3.008000  -0.000154  -0.001833  0.008078  0.033990  -0.215650  0.551230  -0.900000  -0.690000  -1.100000
3.046000  -0.000493  -0.001595  0.007833  0.016130  -0.203110  0.538310  -0.470000  0.330000  -0.340000
3.047000  -0.000493  -0.001595  0.007833  0.015660  -0.202780  0.537970  -0.470000  0.330000  -0.340000
3.048000  -0.000493  -0.001595  0.007832  0.015190  -0.202450  0.537630  -0.470000  0.330000  -0.340000
3.049000  -0.000494  -0.001595  0.007832  0.014720  -0.202120  0.537290  -0.470000  0.330000  -0.340000
3.049000  -0.000494  -0.001595  0.007832  0.014720  -0.202120  0.537290  -0.470000  0.330000  -0.340000
3.085000  -0.000837  -0.001478  0.007593  -0.004360  -0.195640  0.523970  -0.530000  0.180000  -0.370000
3.086000  -0.000837  -0.001478  0.007592  -0.004890  -0.195460  0.523600  -0.530000  0.180000  -0.370000
3.106000  -0.000943  -0.001442  0.007518  -0.015490  -0.191860  0.516200  -0.530000  0.180000  -0.370000
3.107000  -0.000944  -0.001442  0.007518  -0.016020  -0.191680  0.515830  -0.530000  0.180000  -0.370000
3.108000  -0.000944  -0.001442  0.007518  -0.016550  -0.191500  0.515460  -0.530000  0.180000  -0.370000
3.129000  -0.000911  -0.001076  0.007672  -0.013400  -0.156640  0.530160  0.150000  1.660000  0.700000
3.131000  -0.000911  -0.001072  0.007674  -0.013100  -0.153320  0.531560  0.150000  1.660000  0.700000
3.162000  -0.000838  -0.000275  0.008010  -0.008450  -0.101860  0.553260  0.150000  1.660000  0.700000
3.163000  -0.000838  -0.000274  0.008010  -0.008300  -0.100200  0.553960  0.150000  1.660000  0.700000
3.163000  -0.000838  -0.000274  0.008010  -0.008300  -0.100200  0.553960  0.150000  1.660000  0.700000
3.164000  -0.000838  -0.000273  0.008011  -0.008150  -0.098540  0.554660  0.150000  1.660000  0.700000
3.164000  -0.000838  -0.000273  0.008011  -0.008150  -0.098540  0.554660  0.350000  -0.260000  0.370000
3.203000  -0.000572  -0.000471  0.008292  0.005500  -0.108680  0.569090  0.350000  -0.260000  0.370000
3.204000  -0.000572  -0.000471  0.008292  0.005950  -0.108830  0.569530  0.450000  -0.150000  0.440000
3.222000  -0.000499  -0.000495  0.008364  0.014050  -0.111530  0.577450  0.450000  -0.150000  0.440000
3.223000  -0.000499  -0.000495  0.008364  0.014500  -0.111680  0.577890  0.450000  -0.150000  0.440000
3.224000  -0.000499  -0.000495  0.008364  0.014950  -0.111830  0.578330  0.450000  -0.150000  0.440000
3.243000  -0.000343  -0.000277  0.008442  0.031290  -0.088840  0.586500  0.860000  1.210000  0.430000
3.245000  -0.000342  -0.000274  0.008443  0.033010  -0.086420  0.587360  0.860000  1.210000  0.430000
3.280000  0.000185  0.000467  0.008706  0.063110  -0.044070  0.602410  0.860000  1.210000  0.430000
3.281000  0.000186  0.000467  0.008706  0.063970  -0.042860  0.602840  0.860000  1.210000  0.430000
3.282000  0.000186  0.000468  0.008706  0.064830  -0.041650  0.603270  0.860000  1.210000  0.430000
3.282000  0.000186  0.000468  0.008706  0.064830  -0.041650  0.603270  0.860000  1.210000  0.430000
3.283000  0.000186  0.000467  0.008706  0.063980  -0.042650  0.603100  -0.850000  -1.000000  -0.170000
3.322000  -0.000461  -0.000293  0.008577  0.030830  -0.081650  0.596470  -0.850000  -1.000000  -0.170000
3.323000  -0.000461  -0.000293  0.008577  0.029680  -0.082380  0.595990  -1.150000  -0.730000  -0.480000
3.341000  -0.000648  -0.000412  0.008499  0.008980  -0.095520  0.587350  -1.150000  -0.730000  -0.480000
3.343000  -0.000650  -0.000413  0.008498  0.006680  -0.096980  0.586390  -1.150000  -0.730000  -0.480000
3.343000  -0.000650  -0.000413  0.008498  0.006680  -0.096980  0.586390  -1.150000  -0.730000  -0.480000
3.362000  -0.000858  -0.000545  0.008411  -0.015170  -0.110850  0.577270  -1.150000  -0.730000  -0.480000
3.363000  -0.000859  -0.000546  0.008411  -0.017520  -0.112060  0.577370  -2.350000  -1.210000  0.100000
3.400000  -0.000133  -0.000628  0.009233  0.021700  -0.116500  0.621770  1.060000  -0.120000  1.200000
3.401000  -0.000133  -0.000628  0.009233  0.022760  -0.116620  0.622970  1.060000  -0.120000  1.200000
3.402000  -0.000132  -0.000628  0.009234  0.023820  -0.116740  0.624170  1.060000  -0.120000  1.200000
3.402000  -0.000132  -0.000628  0.009234  0.023820  -0.116740  0.624170  1.060000  -0.120000  1.200000
3.402000  -0.000132  -0.000628  0.009234  0.023820  -0.116740  0.624170  1.060000  -0.120000  1.200000
3.440000  0.000352  -0.000837  0.009718  0.049280  -0.127760  0.649630  0.670000  -0.290000  0.670000
3.442000  0.000353  -0.000838  0.009719  0.050620  -0.128340  0.650970  0.670000  -0.290000  0.670000
3.459000  0.000450  -0.000880  0.009816  0.062010  -0.133270  0.662360  0.670000  -0.290000  0.670000
3.461000  0.000451  -0.000880  0.009817  0.063350  -0.133850  0.663700  0.670000  -0.290000  0.670000
3.461000  0.000451  -0.000880  0.009817  0.063350  -0.133850  0.663700  0.670000  -0.290000  0.670000
3.479000  0.000560  -0.000927  0.009926  0.075410  -0.139070  0.675760  0.670000  -0.290000  0.670000
3.480000  0.000562  -0.000927  0.009926  0.079400  -0.138690  0.676390  3.990000  0.380000  0.630000
3.519000  -0.000283  -0.000296  0.010002  0.036110  -0.106320  0.680290  -1.110000  0.830000  0.100000
3.520000  -0.000283  -0.000295  0.010002  0.035000  -0.105490  0.680390  -1.110000  0.830000  0.100000
3.521000  -0.000284  -0.000295  0.010002  0.033890  -0.104660  0.680490  -1.110000  0.830000  0.100000
3.521000  -0.000284  -0.000295  0.010002  0.033890  -0.104660  0.680490  -1.110000  0.830000  0.100000
3.522000  -0.000284  -0.000295  0.010002  0.032780  -0.103830  0.680590  -1.110000  0.830000  0.100000
3.558000  -0.001003  0.000243  0.010067  -0.007180  -0.073950  0.684190  -1.110000  0.830000  0.100000
3.559000  -0.001004  0.000244  0.010067  -0.007980  -0.072740  0.684460  -0.800000  1.210000  0.270000
3.578000  -0.001148  0.000462  0.010116  -0.023180  -0.049750  0.689590  -0.800000  1.210000  0.270000
3.579000  -0.001149  0.000463  0.010116  -0.023980  -0.048540  0.689860  -0.800000  1.210000  0.270000
3.580000  -0.001149  0.000463  0.010116  -0.024780  -0.047330  0.690130  -0.800000  1.210000  0.270000
3.598000  -0.001240  0.000438  0.010066  -0.034860  -0.050210  0.684550  -0.560000  -0.160000  -0.310000
3.599000  -0.001240  0.000437  0.010066  -0.035420  -0.050370  0.684240  -0.560000  -0.160000  -0.310000
3.637000  -0.001269  0.000567  0.010781  -0.036940  -0.043530  0.721860  -0.040000  0.180000  0.990000
3.639000  -0.001269  0.000568  0.010783  -0.037020  -0.043170  0.723840  -0.040000  0.180000  0.990000
3.640000  -0.001269  0.000568  0.010783  -0.037060  -0.042990  0.724830  -0.040000  0.180000  0.990000
3.640000  -0.001269  0.000568  0.010783  -0.037060  -0.042990  0.724830  -0.040000  0.180000  0.990000
3.641000  -0.001269  0.000568  0.010784  -0.037100  -0.042810  0.725820  -0.040000  0.180000  0.990000
3.676000  -0.001294  0.000678  0.011390  -0.038500  -0.036510  0.760470  -0.040000  0.180000  0.990000
3.677000  -0.001293  0.000678  0.011391  -0.038320  -0.036390  0.761670  0.180000  0.120000  1.200000
3.697000  -0.001257  0.000702  0.011631  -0.034720  -0.033990  0.785670  0.180000  0.120000  1.200000
3.698000  -0.001257  0.000702  0.011631  -0.034540  -0.033870  0.786870  0.180000  0.120000  1.200000
3.699000  -0.001257  0.000702  0.011632  -0.034360  -0.033750  0.788070  0.180000  0.120000  1.200000
3.717000  -0.001340  0.000871  0.011710  -0.043540  -0.015030  0.796710  -0.510000  1.040000  0.480000
3.718000  -0.001340  0.000871  0.011710  -0.044050  -0.013990  0.797190  -0.510000  1.040000  0.480000
3.755000  -0.001251  0.000659  0.011949  -0.039240  -0.025460  0.810140  0.130000  -0.310000  0.350000
3.757000  -0.001251  0.000659  0.011950  -0.038980  -0.026080  0.810840  0.130000  -0.310000  0.350000
3.758000  -0.001251  0.000658  0.011950  -0.038850  -0.026390  0.811190  0.130000  -0.310000  0.350000
3.758000  -0.001251  0.000658  0.011950  -0.038850  -0.026390  0.811190  0.130000  -0.310000  0.350000
3.759000  -0.001251  0.000658  0.011950  -0.038720  -0.026700  0.811540  0.130000  -0.310000  0.350000
3.795000  -0.000849  0.000328  0.012449  -0.016400  -0.045060  0.839260  0.620000  -0.510000  0.770000
3.796000  -0.000849  0.000328  0.012450  -0.015780  -0.045570  0.840030  0.620000  -0.510000  0.770000
3.814000  -0.000748  0.000245  0.012575  -0.004620  -0.054750  0.853890  0.620000  -0.510000  0.770000
3.815000  -0.000748  0.000245  0.012575  -0.004000  -0.055260  0.854660  0.620000  -0.510000  0.770000
3.816000  -0.000748  0.000244  0.012575  -0.003380  -0.055770  0.855430  0.620000  -0.510000  0.770000
3.835000  -0.000636  0.000152  0.012714  0.008400  -0.065460  0.870060  0.620000  -0.510000  0.770000
3.836000  -0.000636  0.000152  0.012715  0.008040  -0.065350  0.871000  -0.360000  0.110000  0.940000
3.875000  -0.000910  0.000236  0.013430  -0.006000  -0.061060  0.907660  -0.360000  0.110000  0.940000
3.876000  -0.000910  0.000236  0.013430  -0.006360  -0.060950  0.908600  -0.360000  0.110000  0.940000
3.877000  -0.000910  0.000236  0.013431  -0.006720  -0.060840  0.909540  -0.360000  0.110000  0.940000
3.877000  -0.000910  0.000236  0.013431  -0.006720  -0.060840  0.909540  -0.360000  0.110000  0.940000
3.878000  -0.000910  0.000236  0.013431  -0.006900  -0.061100  0.910220  -0.180000  -0.260000  0.680000
3.914000  -0.001027  0.000068  0.013872  -0.013380  -0.070460  0.934700  -0.180000  -0.260000  0.680000
3.916000  -0.001026  0.000067  0.013873  -0.012940  -0.071380  0.936560  0.220000  -0.460000  0.930000
3.933000  -0.000995  0.000000  0.014008  -0.009200  -0.079200  0.952370  0.220000  -0.460000  0.930000
3.935000  -0.000994  -0.000001  0.014010  -0.008760  -0.080120  0.954230  0.220000  -0.460000  0.930000
3.936000  -0.000994  -0.000001  0.014010  -0.008540  -0.080580  0.955160  0.220000  -0.460000  0.930000
3.953000  -0.000962  -0.000067  0.014144  -0.004800  -0.088400  0.970970  0.220000  -0.460000  0.930000
3.955000  -0.000964  -0.000067  0.014144  -0.006500  -0.087480  0.970450  -0.850000  0.460000  -0.260000
3.993000  -0.001671  0.000157  0.013047  -0.043740  -0.075700  0.912690  -0.980000  0.310000  -1.520000
3.994000  -0.001672  0.000157  0.013046  -0.044720  -0.075390  0.911170  -0.980000  0.310000  -1.520000
3.994000  -0.001672  0.000157  0.013046  -0.044720  -0.075390  0.911170  -0.980000  0.310000  -1.520000
3.994000  -0.001672  0.000157  0.013046  -0.044720  -0.075390  0.911170  -0.980000  0.310000  -1.520000
3.995000  -0.001672  0.000158  0.013045  -0.045700  -0.075080  0.909650  -0.980000  0.310000  -1.520000
4.034000  -0.002060  0.000538  0.012003  -0.065590  -0.055580  0.856220  -0.510000  0.500000  -1.370000
4.035000  -0.002061  0.000538  0.012002  -0.066100  -0.055080  0.854850  -0.510000  0.500000  -1.370000
4.054000  -0.002153  0.000628  0.011755  -0.075790  -0.045580  0.828820  -0.510000  0.500000  -1.370000
4.056000  -0.002154  0.000629  0.011752  -0.076810  -0.044580  0.826080  -0.510000  0.500000  -1.370000
4.057000  -0.002154  0.000630  0.011752  -0.077320  -0.044080  0.824710  -0.510000  0.500000  -1.370000
4.071000  -0.002204  0.000679  0.011617  -0.084460  -0.037080  0.805530  -0.510000  0.500000  -1.370000
4.073000  -0.002206  0.000677  0.011613  -0.086580  -0.038300  0.800910  -1.060000  -0.610000  -2.310000
4.111000  -0.002971  0.000237  0.009945  -0.126860  -0.061480  0.713130  -1.060000  -0.610000  -2.310000
4.112000  -0.002972  0.000237  0.009944  -0.127920  -0.062090  0.710820  -1.060000  -0.610000  -2.310000
4.113000  -0.002972  0.000236  0.009943  -0.128980  -0.062700  0.708510  -1.060000  -0.610000  -2.310000
4.113000  -0.002972  0.000236  0.009943  -0.128980  -0.062700  0.708510  -1.060000  -0.610000  -2.310000
4.113000  -0.002972  0.000236  0.009943  -0.128980  -0.062700  0.708510  -0.270000  -0.700000  0.180000
4.151000  -0.003117  -0.000370  0.010109  -0.136580  -0.094620  0.717250  -0.200000  -0.840000  0.230000
4.153000  -0.003117  -0.000372  0.010109  -0.136980  -0.096300  0.717710  -0.200000  -0.840000  0.230000
4.170000  -0.003146  -0.000493  0.010142  -0.140380  -0.110580  0.721620  -0.200000  -0.840000  0.230000
4.172000  -0.003146  -0.000495  0.010143  -0.140780  -0.112260  0.722080  -0.200000  -0.840000  0.230000
4.173000  -0.003147  -0.000495  0.010143  -0.140980  -0.113100  0.722310  -0.200000  -0.840000  0.230000
4.189000  -0.003172  -0.000603  0.010172  -0.144180  -0.126540  0.725990  -0.200000  -0.840000  0.230000
4.190000  -0.003173  -0.000603  0.010172  -0.145320  -0.126280  0.725300  -1.140000  0.260000  -0.690000
4.230000  -0.001741  -0.000523  0.010732  -0.073720  -0.122280  0.753300  1.790000  0.100000  0.700000
4.231000  -0.001740  -0.000523  0.010733  -0.071930  -0.122180  0.754000  1.790000  0.100000  0.700000
4.232000  -0.001739  -0.000523  0.010733  -0.070140  -0.122080  0.754700  1.790000  0.100000  0.700000
4.233000  -0.001738  -0.000523  0.010733  -0.068350  -0.121980  0.755400  1.790000  0.100000  0.700000
4.233000  -0.001738  -0.000523  0.010733  -0.068350  -0.121980  0.755400  1.790000  0.100000  0.700000
4.270000  -0.000513  -0.000454  0.011212  -0.002120  -0.118280  0.781300  1.790000  0.100000  0.700000
4.271000  -0.000512  -0.000454  0.011213  -0.000160  -0.118060  0.782030  1.960000  0.220000  0.730000
4.288000  -0.000229  -0.000422  0.011318  0.033160  -0.114320  0.794440  1.960000  0.220000  0.730000
4.290000  -0.000225  -0.000422  0.011320  0.037080  -0.113880  0.795900  1.960000  0.220000  0.730000
4.291000  -0.000224  -0.000422  0.011320  0.039040  -0.113660  0.796630  1.960000  0.220000  0.730000
4.309000  0.000045  -0.000088  0.011472  0.068920  -0.076580  0.813550  1.660000  2.060000  0.940000
