#time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
93.171,0.04,0.77,-0.67,0.00,-0.03,-0.03,-0.02,-0.03,-0.01,0.00
93.173,0.04,0.77,-0.67,-0.01,-0.01,0.01,-0.02,-0.03,-0.01,0.00
93.203,0.04,0.77,-0.67,0.01,-0.04,0.11,-0.02,-0.03,-0.01,0.00
93.204,0.04,0.77,-0.67,0.01,-0.04,0.11,-0.00,-0.01,-0.00,0.00
93.204,0.05,0.76,-0.66,0.01,-0.04,0.11,-0.00,-0.01,-0.00,0.00
93.205,0.04,0.76,-0.67,0.01,-0.04,0.11,-0.00,-0.01,-0.00,0.00
93.205,0.04,0.76,-0.66,0.01,-0.04,0.11,-0.00,-0.01,-0.00,0.00
93.244,0.04,0.76,-0.66,0.01,-0.04,0.11,0.01,0.01,0.00,0.00
93.245,0.04,0.76,-0.66,0.00,-0.03,0.11,0.01,0.01,0.00,0.00
93.27,0.04,0.77,-0.68,0.00,-0.03,0.11,0.01,0.01,0.00,0.00
93.272,0.04,0.77,-0.68,0.00,-0.03,0.11,0.01,0.01,0.00,0.00
93.272,0.04,0.76,-0.68,0.00,-0.03,0.11,0.01,0.01,0.00,0.00
93.289,0.04,0.76,-0.68,-0.03,0.00,-0.05,0.01,0.01,0.00,0.00
93.29,0.04,0.76,-0.68,-0.03,0.00,-0.05,0.01,0.01,0.00,0.00
93.323,0.04,0.76,-0.68,-0.03,0.00,-0.05,0.02,0.01,0.01,0.00
93.325,0.04,0.76,-0.67,-0.03,0.00,-0.05,0.02,0.01,0.01,0.00
93.326,0.04,0.77,-0.67,-0.03,0.00,-0.05,0.02,0.01,0.01,0.00
93.326,0.05,0.77,-0.68,-0.03,0.00,-0.05,0.02,0.01,0.01,0.00
93.327,0.05,0.77,-0.68,0.00,0.00,0.00,0.02,0.01,0.01,0.00
93.363,0.05,0.77,-0.68,0.00,0.00,0.00,0.02,0.01,0.01,0.00
93.364,0.05,0.77,-0.68,-0.00,0.01,0.01,0.02,0.01,0.01,0.00
93.387,0.05,0.77,-0.68,-0.00,0.01,0.01,0.02,0.01,0.01,0.00
93.389,0.04,0.76,-0.68,-0.00,0.01,0.01,0.02,0.01,0.01,0.00
93.39,0.04,0.76,-0.68,-0.00,0.01,0.01,0.02,0.01,0.01,0.00
93.408,0.04,0.76,-0.68,0.00,0.01,-0.02,0.02,0.01,0.01,0.00
93.409,0.04,0.76,-0.68,0.00,0.01,-0.02,0.02,0.01,0.01,0.00
93.44,0.04,0.76,-0.68,0.00,0.01,-0.02,0.03,0.02,0.01,0.00
93.441,0.04,0.76,-0.67,0.00,0.01,-0.02,0.03,0.02,0.01,0.00
93.442,0.04,0.76,-0.68,0.00,0.01,-0.02,0.03,0.02,0.01,0.00
93.442,0.05,0.76,-0.68,0.00,0.01,-0.02,0.03,0.02,0.01,0.00
93.443,0.05,0.76,-0.68,-0.01,0.01,0.03,0.03,0.02,0.01,0.00
93.481,0.05,0.76,-0.68,-0.02,0.01,0.03,0.03,0.02,0.01,0.00
93.483,0.05,0.76,-0.68,-0.02,0.01,0.03,0.04,0.03,0.01,0.00
93.501,0.04,0.76,-0.68,-0.02,0.01,0.03,0.04,0.03,0.01,0.00
93.502,0.05,0.76,-0.68,-0.02,0.01,0.03,0.04,0.03,0.01,0.00
93.503,0.05,0.76,-0.69,-0.02,0.01,0.03,0.04,0.03,0.01,0.00
93.521,0.05,0.76,-0.69,-0.00,0.02,-0.04,0.04,0.03,0.01,0.00
93.522,0.05,0.76,-0.69,-0.00,0.02,-0.04,0.03,0.03,0.01,0.00
93.559,0.05,0.76,-0.69,-0.00,0.02,-0.04,0.03,0.03,0.01,0.00
93.56,0.05,0.76,-0.68,-0.00,0.02,-0.04,0.03,0.03,0.01,0.00
93.56,0.05,0.76,-0.68,-0.00,0.02,-0.04,0.03,0.03,0.01,0.00
93.561,0.05,0.76,-0.69,-0.00,0.02,-0.04,0.03,0.03,0.01,0.00
93.561,0.05,0.76,-0.69,0.00,0.02,-0.03,0.03,0.03,0.01,0.00
93.6,0.05,0.76,-0.69,0.00,0.02,-0.03,0.02,0.02,0.01,0.00
93.601,0.05,0.76,-0.69,-0.01,0.02,-0.02,0.02,0.02,0.01,0.00
93.619,0.05,0.76,-0.69,-0.01,0.02,-0.02,0.02,0.02,0.01,0.00
93.62,0.05,0.76,-0.69,-0.01,0.02,-0.02,0.02,0.02,0.01,0.00
93.621,0.05,0.77,-0.69,-0.01,0.02,-0.02,0.02,0.02,0.01,0.00
93.652,0.05,0.77,-0.69,-0.01,0.02,-0.02,0.01,0.01,0.01,0.00
93.653,0.05,0.77,-0.69,-0.01,0.01,-0.07,0.01,0.01,0.01,0.00
93.678,0.05,0.77,-0.69,-0.00,-0.01,0.04,0.01,0.01,0.01,0.00
93.679,0.05,0.77,-0.69,-0.00,-0.01,0.04,0.01,0.01,0.00,0.00
93.679,0.05,0.76,-0.67,-0.00,-0.01,0.04,0.01,0.01,0.00,0.00
93.679,0.05,0.75,-0.67,-0.00,-0.01,0.04,0.01,0.01,0.00,0.00
93.68,0.05,0.76,-0.69,-0.00,-0.01,0.04,0.01,0.01,0.00,0.00
93.718,0.05,0.76,-0.69,-0.01,-0.01,0.04,0.01,0.01,0.00,0.00
93.719,0.05,0.76,-0.69,-0.01,-0.01,0.04,0.01,0.01,0.01,0.00
93.737,0.05,0.77,-0.69,-0.01,-0.01,0.04,0.01,0.01,0.01,0.00
93.739,0.05,0.76,-0.69,-0.01,-0.01,0.04,0.01,0.01,0.01,0.00
93.739,0.05,0.76,-0.69,-0.01,-0.01,0.04,0.01,0.01,0.01,0.00
93.757,0.05,0.76,-0.69,-0.01,-0.01,0.04,0.01,0.00,0.00,0.00
93.759,0.05,0.76,-0.69,0.02,0.02,-0.06,0.01,0.00,0.00,0.00
93.803,0.05,0.76,-0.69,0.02,0.02,-0.06,0.00,0.00,0.00,0.00
93.804,0.05,0.76,-0.69,0.02,0.02,-0.06,0.00,0.00,0.00,0.00
93.805,0.05,0.76,-0.68,0.02,0.02,-0.06,0.00,0.00,0.00,0.00
93.805,0.05,0.76,-0.68,0.02,0.02,-0.06,0.00,0.00,0.00,0.00
93.807,0.05,0.76,-0.68,0.00,-0.01,-0.02,0.00,0.00,0.00,0.00
93.836,0.05,0.76,-0.68,0.00,-0.01,-0.02,0.00,0.00,0.00,0.00
93.837,0.05,0.76,-0.68,0.00,-0.00,-0.01,0.00,0.00,0.00,0.00
93.858,0.05,0.76,-0.69,0.00,-0.00,-0.01,0.00,0.00,0.00,0.00
93.859,0.05,0.76,-0.69,0.00,-0.00,-0.01,0.00,0.00,0.00,0.00
93.859,0.05,0.76,-0.69,0.00,-0.00,-0.01,0.00,0.00,0.00,0.00
93.875,0.05,0.76,-0.69,0.01,0.02,-0.06,0.00,0.00,0.00,0.00
93.876,0.05,0.76,-0.69,0.01,0.02,-0.06,-0.00,0.00,0.00,0.00
93.915,0.05,0.76,-0.69,0.00,0.00,0.00,-0.00,0.00,0.00,0.00
93.915,0.05,0.76,-0.69,0.00,0.00,0.00,-0.01,-0.00,-0.00,0.00
93.916,0.05,0.76,-0.68,0.00,0.00,0.00,-0.01,-0.00,-0.00,0.00
93.916,0.05,0.76,-0.68,0.00,0.00,0.00,-0.01,-0.00,-0.00,0.00
93.917,0.05,0.76,-0.68,0.00,0.00,0.00,-0.01,-0.00,-0.00,0.00
93.955,0.05,0.76,-0.68,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
93.956,0.05,0.76,-0.68,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
93.975,0.05,0.76,-0.68,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
93.977,0.05,0.76,-0.69,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
93.977,0.05,0.76,-0.69,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
93.994,0.05,0.76,-0.69,0.00,0.00,0.00,-0.01,0.00,-0.00,0.00
93.996,0.05,0.76,-0.69,-0.01,-0.01,-0.02,-0.01,0.00,-0.00,0.00
94.033,0.05,0.76,-0.69,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,0.00
94.034,0.05,0.76,-0.68,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,0.00
94.034,0.05,0.76,-0.69,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,0.00
94.035,0.05,0.76,-0.69,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,0.00
94.035,0.05,0.76,-0.69,-0.00,0.00,-0.03,-0.01,-0.01,-0.01,0.00
94.073,0.05,0.76,-0.69,-0.00,0.00,-0.03,-0.02,-0.02,-0.01,0.00
94.074,0.05,0.76,-0.69,0.00,-0.00,-0.03,-0.02,-0.02,-0.01,0.00
94.092,0.05,0.77,-0.69,0.00,-0.00,-0.03,-0.02,-0.02,-0.01,0.00
94.093,0.05,0.76,-0.69,0.00,-0.00,-0.03,-0.02,-0.02,-0.01,0.00
94.094,0.05,0.76,-0.68,0.00,-0.00,-0.03,-0.02,-0.02,-0.01,0.00
94.113,0.05,0.76,-0.68,0.00,-0.00,-0.03,-0.03,-0.02,-0.01,0.00
94.114,0.05,0.76,-0.68,0.00,0.01,-0.02,-0.03,-0.02,-0.01,0.00
94.152,0.05,0.76,-0.68,0.00,0.01,-0.02,-0.03,-0.02,-0.01,0.00
94.154,0.05,0.76,-0.68,0.00,0.01,-0.02,-0.03,-0.02,-0.01,0.00
94.155,0.05,0.76,-0.68,0.00,0.01,-0.02,-0.03,-0.02,-0.01,0.00
94.155,0.04,0.76,-0.68,0.00,0.01,-0.02,-0.03,-0.02,-0.01,0.00
94.156,0.04,0.76,-0.68,-0.00,-0.01,0.02,-0.03,-0.02,-0.01,0.00
94.193,0.04,0.76,-0.68,-0.00,-0.01,0.02,-0.02,-0.02,-0.01,0.00
94.195,0.04,0.76,-0.68,0.00,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.211,0.04,0.77,-0.68,0.00,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.212,0.05,0.76,-0.68,0.00,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.212,0.05,0.76,-0.68,0.00,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.231,0.05,0.76,-0.68,0.00,-0.00,-0.01,-0.02,-0.02,-0.01,0.00
94.231,0.05,0.76,-0.68,0.00,-0.00,-0.01,-0.03,-0.03,-0.01,0.00
94.271,0.05,0.76,-0.68,-0.00,0.01,0.02,-0.03,-0.03,-0.01,0.00
94.272,0.05,0.76,-0.68,-0.00,0.01,0.02,-0.03,-0.03,-0.01,0.00
94.273,0.04,0.77,-0.68,-0.00,0.01,0.02,-0.03,-0.03,-0.01,0.00
94.274,0.05,0.76,-0.68,-0.00,0.01,0.02,-0.03,-0.03,-0.01,0.00
94.275,0.05,0.77,-0.67,-0.00,0.01,0.02,-0.03,-0.03,-0.01,0.00
94.31,0.05,0.77,-0.67,0.01,-0.00,0.01,-0.03,-0.03,-0.01,0.00
94.311,0.05,0.77,-0.67,0.01,-0.00,0.01,-0.02,-0.02,-0.01,0.00
94.33,0.04,0.76,-0.68,0.01,-0.00,0.01,-0.02,-0.02,-0.01,0.00
94.331,0.04,0.76,-0.67,0.01,-0.00,0.01,-0.02,-0.02,-0.01,0.00
94.331,0.04,0.77,-0.68,0.01,-0.00,0.01,-0.02,-0.02,-0.01,0.00
94.351,0.04,0.77,-0.68,0.01,-0.00,0.01,-0.02,-0.01,-0.01,0.00
94.352,0.04,0.77,-0.68,-0.01,-0.01,0.01,-0.02,-0.01,-0.01,0.00
94.389,0.04,0.77,-0.68,-0.01,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.39,0.04,0.76,-0.68,-0.01,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.391,0.04,0.76,-0.68,-0.01,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.392,0.04,0.77,-0.68,-0.01,-0.01,0.01,-0.02,-0.02,-0.01,0.00
94.393,0.04,0.77,-0.68,-0.02,-0.01,-0.00,-0.02,-0.02,-0.01,0.00
94.429,0.04,0.77,-0.68,-0.02,-0.01,-0.00,-0.03,-0.02,0.00,0.00
94.43,0.04,0.77,-0.68,-0.01,-0.02,-0.01,-0.03,-0.02,0.00,0.00
94.448,0.04,0.76,-0.67,-0.01,-0.02,-0.01,-0.03,-0.02,0.00,0.00
94.45,0.05,0.78,-0.68,-0.01,-0.02,-0.01,-0.03,-0.02,0.00,0.00
94.45,0.06,0.77,-0.68,-0.01,-0.02,-0.01,-0.03,-0.02,0.00,0.00
94.469,0.06,0.77,-0.68,-0.01,-0.02,-0.01,-0.03,-0.01,-0.01,0.00
94.47,0.06,0.77,-0.68,0.06,0.01,-0.01,-0.03,-0.01,-0.01,0.00
94.518,0.06,0.77,-0.68,-0.00,0.00,0.07,-0.03,-0.01,-0.01,0.00
94.52,0.06,0.77,-0.68,-0.00,0.00,0.07,-0.02,0.02,-0.02,0.00
94.52,0.04,0.76,-0.65,-0.00,0.00,0.07,-0.02,0.02,-0.02,0.00
94.521,0.04,0.77,-0.67,-0.00,0.00,0.07,-0.02,0.02,-0.02,0.00
94.522,0.05,0.78,-0.68,-0.00,0.00,0.07,-0.02,0.02,-0.02,0.00
94.547,0.05,0.78,-0.68,-0.02,-0.00,0.05,-0.02,0.02,-0.02,0.00
94.548,0.05,0.78,-0.68,-0.02,-0.00,0.05,-0.03,0.07,-0.01,0.00
94.567,0.03,0.77,-0.67,-0.02,-0.00,0.05,-0.03,0.07,-0.01,0.00
94.568,0.03,0.76,-0.67,-0.02,-0.00,0.05,-0.03,0.07,-0.01,0.00
94.568,0.03,0.76,-0.67,-0.02,-0.00,0.05,-0.03,0.07,-0.01,0.00
94.587,0.03,0.76,-0.67,-0.02,-0.00,0.05,-0.02,0.08,0.02,0.00
94.588,0.03,0.76,-0.67,-0.14,-0.08,0.03,-0.02,0.08,0.02,0.00
94.634,0.03,0.76,-0.67,-0.14,-0.08,0.03,-0.00,0.07,0.04,0.00
94.635,0.03,0.76,-0.67,-0.14,-0.08,0.03,-0.00,0.07,0.04,0.00
94.636,0.04,0.77,-0.68,-0.14,-0.08,0.03,-0.00,0.07,0.04,0.00
94.637,0.05,0.77,-0.67,-0.14,-0.08,0.03,-0.00,0.07,0.04,0.00
94.637,0.05,0.77,-0.67,-0.06,-0.02,-0.01,-0.00,0.07,0.04,0.00
94.666,0.05,0.77,-0.67,-0.07,-0.01,-0.01,-0.00,0.07,0.04,0.00
94.667,0.05,0.77,-0.67,-0.07,-0.01,-0.01,0.01,0.01,0.03,0.00
94.686,0.06,0.78,-0.68,-0.07,-0.01,-0.01,0.01,0.01,0.03,0.00
94.687,0.05,0.77,-0.68,-0.07,-0.01,-0.01,0.01,0.01,0.03,0.00
94.687,0.07,0.78,-0.67,-0.07,-0.01,-0.01,0.01,0.01,0.03,0.00
94.706,0.07,0.78,-0.67,-0.07,-0.01,-0.01,0.00,-0.01,0.00,0.00
94.707,0.07,0.78,-0.67,0.13,0.07,-0.04,0.00,-0.01,0.00,0.00
94.745,0.07,0.78,-0.67,0.13,0.07,-0.04,0.01,-0.00,-0.02,0.00
94.747,0.07,0.78,-0.66,0.13,0.07,-0.04,0.01,-0.00,-0.02,0.00
94.747,0.04,0.77,-0.66,0.13,0.07,-0.04,0.01,-0.00,-0.02,0.00
94.748,0.05,0.77,-0.67,0.13,0.07,-0.04,0.01,-0.00,-0.02,0.00
94.749,0.05,0.77,-0.67,0.06,0.03,0.06,0.01,-0.00,-0.02,0.00
94.784,0.05,0.77,-0.67,0.06,0.03,0.06,0.01,0.02,-0.03,0.00
94.785,0.05,0.77,-0.67,0.06,0.03,0.05,0.01,0.02,-0.03,0.00
94.804,0.06,0.77,-0.67,0.06,0.03,0.05,0.01,0.02,-0.03,0.00
94.805,0.04,0.76,-0.67,0.06,0.03,0.05,0.01,0.02,-0.03,0.00
94.805,0.03,0.76,-0.67,0.06,0.03,0.05,0.01,0.02,-0.03,0.00
94.824,0.03,0.76,-0.67,-0.07,-0.04,0.01,0.01,0.02,-0.03,0.00
94.824,0.03,0.76,-0.67,-0.07,-0.04,0.01,0.01,0.02,-0.02,0.00
94.864,0.03,0.76,-0.67,-0.07,-0.04,0.01,-0.00,0.01,0.00,0.00
94.865,0.04,0.77,-0.68,-0.07,-0.04,0.01,-0.00,0.01,0.00,0.00
94.866,0.05,0.77,-0.68,-0.07,-0.04,0.01,-0.00,0.01,0.00,0.00
94.866,0.04,0.76,-0.67,-0.07,-0.04,0.01,-0.00,0.01,0.00,0.00
94.867,0.04,0.76,-0.67,-0.06,-0.02,-0.06,-0.00,0.01,0.00,0.00
94.903,0.04,0.76,-0.67,-0.06,-0.02,-0.06,-0.01,0.00,0.01,0.00
94.904,0.04,0.76,-0.67,-0.05,-0.02,-0.06,-0.01,0.00,0.01,0.00
94.932,0.04,0.76,-0.67,-0.05,-0.02,-0.06,-0.01,0.00,0.01,0.00
94.933,0.05,0.77,-0.66,-0.05,-0.02,-0.06,-0.01,0.00,0.01,0.00
94.934,0.06,0.77,-0.67,-0.05,-0.02,-0.06,-0.01,0.00,0.01,0.00
94.942,0.06,0.77,-0.67,-0.05,-0.02,-0.06,-0.01,0.02,0.02,0.00
94.943,0.06,0.77,-0.67,0.01,-0.01,0.06,-0.01,0.02,0.02,0.00
94.982,0.06,0.77,-0.67,0.01,-0.01,0.06,-0.01,0.03,0.01,0.00
94.983,0.06,0.77,-0.68,0.01,-0.01,0.06,-0.01,0.03,0.01,0.00
94.984,0.05,0.77,-0.67,0.01,-0.01,0.06,-0.01,0.03,0.01,0.00
94.984,0.05,0.77,-0.67,0.01,-0.01,0.06,-0.01,0.03,0.01,0.00
94.984,0.05,0.77,-0.67,0.01,0.03,-0.02,-0.01,0.03,0.01,0.00
95.028,0.05,0.77,-0.67,0.01,0.03,-0.02,-0.01,0.03,0.01,0.00
95.029,0.05,0.77,-0.67,0.00,0.03,-0.02,-0.01,0.03,0.01,0.00
95.048,0.05,0.77,-0.68,0.00,0.03,-0.02,-0.01,0.03,0.01,0.00
95.049,0.05,0.77,-0.68,0.00,0.03,-0.02,-0.01,0.03,0.01,0.00
95.049,0.05,0.76,-0.67,0.00,0.03,-0.02,-0.01,0.03,0.01,0.00
95.061,0.05,0.76,-0.67,-0.03,-0.02,-0.02,-0.01,0.03,0.01,0.00
95.061,0.05,0.76,-0.67,-0.03,-0.02,-0.02,-0.01,0.03,0.02,0.00
95.101,0.05,0.76,-0.67,-0.03,-0.02,-0.02,-0.00,0.03,0.02,0.00
95.104,0.05,0.77,-0.67,-0.03,-0.02,-0.02,-0.00,0.03,0.02,0.00
95.104,0.06,0.78,-0.67,-0.03,-0.02,-0.02,-0.00,0.03,0.02,0.00
95.105,0.07,0.78,-0.67,-0.03,-0.02,-0.02,-0.00,0.03,0.02,0.00
95.106,0.07,0.78,-0.67,0.07,0.04,0.02,-0.00,0.03,0.02,0.00
95.149,0.07,0.78,-0.67,0.07,0.04,0.02,0.01,0.02,0.01,0.00
95.151,0.07,0.78,-0.67,0.05,0.04,0.02,0.01,0.02,0.01,0.00
95.169,0.05,0.77,-0.67,0.05,0.04,0.02,0.01,0.02,0.01,0.00
95.17,0.05,0.77,-0.67,0.05,0.04,0.02,0.01,0.02,0.01,0.00
95.17,0.05,0.76,-0.67,0.05,0.04,0.02,0.01,0.02,0.01,0.00
95.179,0.05,0.76,-0.67,-0.06,-0.03,0.01,0.01,0.02,0.01,0.00
95.18,0.05,0.76,-0.67,-0.06,-0.03,0.01,0.01,0.03,0.01,0.00
95.219,0.05,0.76,-0.67,0.02,0.02,-0.01,0.01,0.03,0.01,0.00
95.22,0.05,0.76,-0.67,0.02,0.02,-0.01,0.01,0.02,0.01,0.00
95.221,0.05,0.77,-0.67,0.02,0.02,-0.01,0.01,0.02,0.01,0.00
95.221,0.06,0.78,-0.67,0.02,0.02,-0.01,0.01,0.02,0.01,0.00
95.221,0.06,0.77,-0.68,0.02,0.02,-0.01,0.01,0.02,0.01,0.00
95.267,0.06,0.77,-0.68,0.02,0.02,-0.01,0.01,0.02,0.01,0.00
95.268,0.06,0.77,-0.68,0.02,0.02,-0.01,0.01,0.00,0.00,0.00
95.286,0.06,0.77,-0.67,0.02,0.02,-0.01,0.01,0.00,0.00,0.00
95.287,0.05,0.77,-0.67,0.02,0.02,-0.01,0.01,0.00,0.00,0.00
95.287,0.06,0.77,-0.68,0.02,0.02,-0.01,0.01,0.00,0.00,0.00
95.298,0.06,0.77,-0.68,0.00,-0.01,0.01,0.01,0.00,0.00,0.00
95.299,0.06,0.77,-0.68,0.00,-0.01,0.01,0.01,0.01,-0.00,0.00
95.338,0.06,0.77,-0.68,-0.04,-0.02,-0.04,0.01,0.01,-0.00,0.00
95.339,0.06,0.77,-0.68,-0.04,-0.02,-0.04,0.01,-0.01,-0.01,0.00
95.34,0.05,0.77,-0.68,-0.04,-0.02,-0.04,0.01,-0.01,-0.01,0.00
95.341,0.05,0.76,-0.68,-0.04,-0.02,-0.04,0.01,-0.01,-0.01,0.00
95.341,0.05,0.77,-0.68,-0.04,-0.02,-0.04,0.01,-0.01,-0.01,0.00
95.376,0.05,0.77,-0.68,-0.04,-0.02,-0.04,0.01,-0.01,-0.00,0.00
95.377,0.05,0.77,-0.68,-0.03,-0.01,-0.03,0.01,-0.01,-0.00,0.00
95.396,0.06,0.77,-0.66,-0.03,-0.01,-0.03,0.01,-0.01,-0.00,0.00
95.397,0.06,0.77,-0.67,-0.03,-0.01,-0.03,0.01,-0.01,-0.00,0.00
95.397,0.05,0.77,-0.68,-0.03,-0.01,-0.03,0.01,-0.01,-0.00,0.00
95.416,0.05,0.77,-0.68,-0.03,-0.01,-0.03,0.01,-0.01,-0.01,0.00
95.417,0.05,0.77,-0.68,0.02,0.02,0.03,0.01,-0.01,-0.01,0.00
95.455,0.05,0.77,-0.68,0.02,0.02,0.03,0.02,-0.01,-0.01,0.00
95.455,0.05,0.76,-0.67,0.02,0.02,0.03,0.02,-0.01,-0.01,0.00
95.455,0.06,0.77,-0.67,0.02,0.02,0.03,0.02,-0.01,-0.01,0.00
95.456,0.06,0.77,-0.67,0.02,0.02,0.03,0.02,-0.01,-0.01,0.00
95.456,0.06,0.77,-0.67,-0.00,-0.01,0.03,0.02,-0.01,-0.01,0.00
95.496,0.06,0.77,-0.67,-0.00,-0.01,0.03,0.02,-0.00,-0.01,0.00
95.497,0.06,0.77,-0.67,0.00,-0.00,0.04,0.02,-0.00,-0.01,0.00
95.516,0.06,0.77,-0.66,0.00,-0.00,0.04,0.02,-0.00,-0.01,0.00
95.517,0.06,0.77,-0.67,0.00,-0.00,0.04,0.02,-0.00,-0.01,0.00
95.518,0.05,0.77,-0.68,0.00,-0.00,0.04,0.02,-0.00,-0.01,0.00
95.535,0.05,0.77,-0.68,0.00,-0.00,0.04,0.03,-0.01,-0.02,0.00
95.536,0.05,0.77,-0.68,0.03,-0.00,0.01,0.03,-0.01,-0.02,0.00
95.574,0.05,0.77,-0.68,-0.05,-0.00,0.01,0.03,-0.01,-0.02,0.00
95.575,0.05,0.77,-0.68,-0.05,-0.00,0.01,0.03,-0.02,-0.01,0.00
95.575,0.05,0.76,-0.67,-0.05,-0.00,0.01,0.03,-0.02,-0.01,0.00
95.575,0.04,0.77,-0.67,-0.05,-0.00,0.01,0.03,-0.02,-0.01,0.00
95.576,0.05,0.77,-0.68,-0.05,-0.00,0.01,0.03,-0.02,-0.01,0.00
95.614,0.05,0.77,-0.68,-0.04,0.01,0.02,0.03,-0.02,-0.01,0.00
95.615,0.05,0.77,-0.68,-0.04,0.01,0.02,0.02,-0.01,0.01,0.00
95.649,0.06,0.77,-0.68,-0.04,0.01,0.02,0.02,-0.01,0.01,0.00
95.65,0.05,0.77,-0.68,-0.04,0.01,0.02,0.02,-0.01,0.01,0.00
95.651,0.05,0.76,-0.67,-0.04,0.01,0.02,0.02,-0.01,0.01,0.00
95.667,0.05,0.76,-0.67,-0.04,0.01,0.02,0.02,0.00,0.00,0.00
95.668,0.05,0.76,-0.67,0.03,0.01,0.02,0.02,0.00,0.00,0.00
95.693,0.05,0.76,-0.67,0.03,0.01,0.02,0.02,0.01,0.00,0.00
95.694,0.05,0.76,-0.68,0.03,0.01,0.02,0.02,0.01,0.00,0.00
95.694,0.04,0.76,-0.69,0.03,0.01,0.02,0.02,0.01,0.00,0.00
95.695,0.05,0.76,-0.68,0.03,0.01,0.02,0.02,0.01,0.00,0.00
95.695,0.05,0.76,-0.68,-0.04,-0.01,-0.06,0.02,0.01,0.00,0.00
95.733,0.05,0.76,-0.68,-0.04,-0.01,-0.06,0.01,-0.00,0.01,0.00
95.735,0.05,0.76,-0.68,-0.04,-0.00,-0.05,0.01,-0.00,0.01,0.00
95.753,0.06,0.77,-0.67,-0.04,-0.00,-0.05,0.01,-0.00,0.01,0.00
95.756,0.06,0.76,-0.68,-0.04,-0.00,-0.05,0.01,-0.00,0.01,0.00
95.757,0.05,0.77,-0.69,-0.04,-0.00,-0.05,0.01,-0.00,0.01,0.00
95.783,0.05,0.77,-0.69,-0.04,-0.00,-0.05,0.02,-0.01,-0.00,0.00
95.784,0.05,0.77,-0.69,0.04,0.01,-0.00,0.02,-0.01,-0.00,0.00
95.811,0.05,0.77,-0.69,0.04,0.01,-0.00,0.01,0.00,0.00,0.00
95.812,0.05,0.76,-0.67,0.04,0.01,-0.00,0.01,0.00,0.00,0.00
95.812,0.05,0.76,-0.67,0.04,0.01,-0.00,0.01,0.00,0.00,0.00
95.812,0.05,0.76,-0.68,0.04,0.01,-0.00,0.01,0.00,0.00,0.00
95.813,0.05,0.76,-0.68,-0.01,-0.00,0.05,0.01,0.00,0.00,0.00
95.85,0.05,0.76,-0.68,-0.01,-0.00,0.05,0.02,0.00,0.00,0.00
95.851,0.05,0.76,-0.68,-0.01,0.00,0.05,0.02,0.00,0.00,0.00
95.882,0.05,0.77,-0.68,-0.01,0.00,0.05,0.02,0.00,0.00,0.00
95.884,0.05,0.76,-0.68,-0.01,0.00,0.05,0.02,0.00,0.00,0.00
95.885,0.06,0.76,-0.70,-0.01,0.00,0.05,0.02,0.00,0.00,0.00
95.891,0.06,0.76,-0.70,-0.01,0.00,0.05,0.01,-0.00,0.00,0.00
95.892,0.06,0.76,-0.70,0.01,0.00,-0.06,0.01,-0.00,0.00,0.00
95.93,0.06,0.76,-0.70,0.01,0.00,-0.06,0.01,-0.01,0.00,0.00
95.931,0.05,0.76,-0.67,0.01,0.00,-0.06,0.01,-0.01,0.00,0.00
95.931,0.05,0.76,-0.67,0.01,0.00,-0.06,0.01,-0.01,0.00,0.00
95.931,0.06,0.77,-0.68,0.01,0.00,-0.06,0.01,-0.01,0.00,0.00
95.932,0.06,0.77,-0.68,0.00,0.00,0.05,0.01,-0.01,0.00,0.00
95.97,0.06,0.77,-0.68,0.00,0.00,0.05,0.01,-0.00,0.00,0.00
95.971,0.06,0.77,-0.68,-0.00,0.01,0.04,0.01,-0.00,0.00,0.00
95.994,0.06,0.76,-0.67,-0.00,0.01,0.04,0.01,-0.00,0.00,0.00
95.996,0.05,0.76,-0.68,-0.00,0.01,0.04,0.01,-0.00,0.00,0.00
95.996,0.05,0.76,-0.68,-0.00,0.01,0.04,0.01,-0.00,0.00,0.00
96.015,0.05,0.76,-0.68,-0.00,0.01,0.04,0.01,0.01,0.01,0.00
96.016,0.05,0.76,-0.68,0.00,-0.00,0.03,0.01,0.01,0.01,0.00
96.049,0.05,0.76,-0.68,0.00,-0.00,0.03,0.01,0.01,0.01,0.00
96.049,0.05,0.76,-0.68,0.00,-0.00,0.03,0.01,0.01,0.01,0.00
