time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
144.61,-0.24,0.90,-0.46,-4.56,-0.73,-0.15,0.36,0.59,-0.71,0.00
144.611,-0.24,0.90,-0.46,-4.56,-0.73,-0.15,0.31,0.53,-0.76,0.00
144.65,-0.24,0.90,-0.46,-6.02,-2.23,0.72,0.31,0.53,-0.76,0.00
144.652,-0.24,0.90,-0.46,-6.02,-2.23,0.72,0.17,0.56,-0.67,0.00
144.652,-0.43,0.59,-0.31,-6.02,-2.23,0.72,0.17,0.56,-0.67,0.00
144.653,-0.50,0.66,-0.20,-6.02,-2.23,0.72,0.17,0.56,-0.67,0.00
144.654,-0.56,0.99,-0.43,-6.02,-2.23,0.72,0.17,0.56,-0.67,0.00
144.69,-0.56,0.99,-0.43,-6.02,-2.23,0.72,0.28,0.57,-0.60,0.00
144.691,-0.56,0.99,-0.43,-5.78,-2.17,0.79,0.28,0.57,-0.60,0.00
144.709,-0.62,1.04,-0.61,-5.78,-2.17,0.79,0.28,0.57,-0.60,0.00
144.711,-0.67,0.91,-0.56,-5.78,-2.17,0.79,0.28,0.57,-0.60,0.00
144.712,-0.58,0.81,-0.47,-5.78,-2.17,0.79,0.28,0.57,-0.60,0.00
144.747,-0.58,0.81,-0.47,-5.78,-2.17,0.79,0.19,0.44,-0.50,0.00
144.748,-0.58,0.81,-0.47,-6.79,-0.42,-1.37,0.19,0.44,-0.50,0.00
144.768,-0.58,0.81,-0.47,-6.79,-0.42,-1.37,0.01,0.34,-0.25,0.00
144.769,-0.53,0.84,-0.28,-6.79,-0.42,-1.37,0.01,0.34,-0.25,0.00
144.77,-0.58,0.94,-0.30,-6.79,-0.42,-1.37,0.01,0.34,-0.25,0.00
144.77,-0.53,0.85,-0.44,-6.79,-0.42,-1.37,0.01,0.34,-0.25,0.00
144.77,-0.53,0.85,-0.44,-5.88,-0.89,0.60,0.01,0.34,-0.25,0.00
144.808,-0.53,0.85,-0.44,-5.88,-0.89,0.60,-0.04,-0.01,-0.04,0.00
144.809,-0.53,0.85,-0.44,-5.76,-0.89,0.58,-0.04,-0.01,-0.04,0.00
144.83,-0.43,0.85,-0.34,-5.76,-0.89,0.58,-0.04,-0.01,-0.04,0.00
144.831,-0.46,0.91,-0.33,-5.76,-0.89,0.58,-0.04,-0.01,-0.04,0.00
144.832,-0.28,0.89,-0.19,-5.76,-0.89,0.58,-0.04,-0.01,-0.04,0.00
144.848,-0.28,0.89,-0.19,-5.76,-0.89,0.58,-0.10,-0.23,0.09,0.00
144.849,-0.28,0.89,-0.19,-4.15,-0.80,1.05,-0.10,-0.23,0.09,0.00
144.887,-0.28,0.89,-0.19,-2.46,0.33,2.53,-0.10,-0.23,0.09,0.00
144.888,-0.28,0.89,-0.19,-2.46,0.33,2.53,-0.26,-0.31,0.08,0.00
144.888,-0.25,0.90,-0.20,-2.46,0.33,2.53,-0.26,-0.31,0.08,0.00
144.888,-0.26,0.99,-0.06,-2.46,0.33,2.53,-0.26,-0.31,0.08,0.00
144.889,-0.15,1.12,-0.10,-2.46,0.33,2.53,-0.26,-0.31,0.08,0.00
144.927,-0.15,1.12,-0.10,-2.38,0.29,2.42,-0.26,-0.31,0.08,0.00
144.929,-0.15,1.12,-0.10,-2.38,0.29,2.42,-0.20,-0.35,0.03,0.00
144.947,-0.01,1.31,-0.06,-2.38,0.29,2.42,-0.20,-0.35,0.03,0.00
144.948,0.08,1.19,-0.04,-2.38,0.29,2.42,-0.20,-0.35,0.03,0.00
144.949,0.20,1.12,-0.03,-2.38,0.29,2.42,-0.20,-0.35,0.03,0.00
144.967,0.20,1.12,-0.03,-2.38,0.29,2.42,-0.07,-0.18,0.11,0.00
144.968,0.20,1.12,-0.03,0.66,2.20,3.10,-0.07,-0.18,0.11,0.00
145.006,0.20,1.12,-0.03,0.66,2.20,3.10,-0.16,0.02,0.16,0.00
145.007,0.20,1.12,-0.03,2.95,-0.87,4.00,-0.16,0.02,0.16,0.00
145.008,0.33,1.01,0.03,2.95,-0.87,4.00,-0.16,0.02,0.16,0.00
145.008,0.33,0.84,0.11,2.95,-0.87,4.00,-0.16,0.02,0.16,0.00
145.009,0.35,0.82,0.04,2.95,-0.87,4.00,-0.16,0.02,0.16,0.00
145.045,0.35,0.82,0.04,2.95,-0.87,4.00,-0.13,0.12,0.12,0.00
145.046,0.35,0.82,0.04,2.84,-0.87,3.88,-0.13,0.12,0.12,0.00
145.064,0.20,0.98,0.01,2.84,-0.87,3.88,-0.13,0.12,0.12,0.00
145.066,0.23,0.92,-0.01,2.84,-0.87,3.88,-0.13,0.12,0.12,0.00
145.067,0.15,1.14,-0.02,2.84,-0.87,3.88,-0.13,0.12,0.12,0.00
145.085,0.15,1.14,-0.02,2.84,-0.87,3.88,-0.08,0.13,0.06,0.00
145.086,0.15,1.14,-0.02,1.36,0.31,3.15,-0.08,0.13,0.06,0.00
145.124,0.15,1.14,-0.02,-0.99,1.02,2.35,-0.08,0.13,0.06,0.00
145.125,0.15,1.14,-0.02,-0.99,1.02,2.35,0.03,0.05,-0.10,0.00
145.126,0.03,1.08,-0.08,-0.99,1.02,2.35,0.03,0.05,-0.10,0.00
145.127,-0.07,1.08,-0.10,-0.99,1.02,2.35,0.03,0.05,-0.10,0.00
145.128,-0.12,1.10,-0.08,-0.99,1.02,2.35,0.03,0.05,-0.10,0.00
145.163,-0.12,1.10,-0.08,-0.99,1.02,2.35,0.14,0.04,-0.21,0.00
145.164,-0.12,1.10,-0.08,-0.90,1.02,2.36,0.14,0.04,-0.21,0.00
145.183,-0.11,1.09,-0.12,-0.90,1.02,2.36,0.14,0.04,-0.21,0.00
145.184,-0.16,1.04,-0.16,-0.90,1.02,2.36,0.14,0.04,-0.21,0.00
145.185,-0.04,0.91,-0.11,-0.90,1.02,2.36,0.14,0.04,-0.21,0.00
145.203,-0.04,0.91,-0.11,-0.90,1.02,2.36,0.10,0.05,-0.18,0.00
145.204,-0.04,0.91,-0.11,-1.35,0.33,1.94,0.10,0.05,-0.18,0.00
145.243,-0.04,0.91,-0.11,-0.48,-0.71,2.67,0.10,0.05,-0.18,0.00
145.244,-0.04,0.91,-0.11,-0.48,-0.71,2.67,0.01,-0.05,-0.08,0.00
145.245,-0.03,0.90,-0.03,-0.48,-0.71,2.67,0.01,-0.05,-0.08,0.00
145.246,-0.02,0.89,-0.09,-0.48,-0.71,2.67,0.01,-0.05,-0.08,0.00
145.246,-0.02,0.93,-0.03,-0.48,-0.71,2.67,0.01,-0.05,-0.08,0.00
145.282,-0.02,0.93,-0.03,-0.48,-0.71,2.61,0.01,-0.05,-0.08,0.00
145.283,-0.02,0.93,-0.03,-0.48,-0.71,2.61,-0.05,-0.14,0.07,0.00
145.301,-0.06,0.98,-0.04,-0.48,-0.71,2.61,-0.05,-0.14,0.07,0.00
145.302,-0.02,0.99,-0.06,-0.48,-0.71,2.61,-0.05,-0.14,0.07,0.00
145.302,0.05,1.05,-0.02,-0.48,-0.71,2.61,-0.05,-0.14,0.07,0.00
145.322,0.05,1.05,-0.02,-0.48,-0.71,2.61,-0.05,-0.12,0.15,0.00
145.323,0.05,1.05,-0.02,-0.42,0.26,2.63,-0.05,-0.12,0.15,0.00
145.362,0.05,1.05,-0.02,0.86,1.32,2.92,-0.05,-0.12,0.15,0.00
145.363,0.05,1.05,-0.02,0.86,1.32,2.92,0.00,-0.12,0.08,0.00
145.364,0.09,1.09,-0.02,0.86,1.32,2.92,0.00,-0.12,0.08,0.00
145.365,0.12,1.11,-0.03,0.86,1.32,2.92,0.00,-0.12,0.08,0.00
145.365,0.15,1.15,0.03,0.86,1.32,2.92,0.00,-0.12,0.08,0.00
145.405,0.15,1.15,0.03,0.86,1.32,2.92,0.18,-0.06,0.01,0.00
145.406,0.15,1.15,0.03,0.85,1.32,2.94,0.18,-0.06,0.01,0.00
145.444,0.14,1.07,-0.04,0.85,1.32,2.94,0.18,-0.06,0.01,0.00
145.446,0.11,0.99,0.04,0.85,1.32,2.94,0.18,-0.06,0.01,0.00
145.447,0.11,0.95,0.06,0.85,1.32,2.94,0.18,-0.06,0.01,0.00
145.448,0.11,0.95,0.06,0.85,1.32,2.94,0.29,0.16,0.01,0.00
145.448,0.11,0.95,0.06,0.79,0.21,3.24,0.29,0.16,0.01,0.00
145.48,0.11,0.95,0.06,0.53,0.57,2.18,0.29,0.16,0.01,0.00
145.481,0.11,0.95,0.06,0.53,0.57,2.18,0.32,0.26,0.04,0.00
145.481,0.08,1.00,-0.07,0.53,0.57,2.18,0.32,0.26,0.04,0.00
145.482,0.11,1.05,-0.09,0.53,0.57,2.18,0.32,0.26,0.04,0.00
145.482,0.09,1.05,-0.13,0.53,0.57,2.18,0.32,0.26,0.04,0.00
145.52,0.09,1.05,-0.13,0.49,0.58,2.20,0.32,0.26,0.04,0.00
145.521,0.09,1.05,-0.13,0.49,0.58,2.20,0.17,0.20,0.00,0.00
145.54,0.05,0.96,-0.15,0.49,0.58,2.20,0.17,0.20,0.00,0.00
145.541,0.01,0.97,-0.13,0.49,0.58,2.20,0.17,0.20,0.00,0.00
145.542,0.01,1.05,-0.13,0.49,0.58,2.20,0.17,0.20,0.00,0.00
145.57,0.01,1.05,-0.13,0.49,0.58,2.20,0.11,0.10,-0.02,0.00
145.571,0.01,1.05,-0.13,-0.22,0.18,1.85,0.11,0.10,-0.02,0.00
145.598,0.01,1.05,-0.13,-0.22,0.18,1.85,0.13,0.04,0.01,0.00
145.599,-0.03,1.07,-0.13,-0.22,0.18,1.85,0.13,0.04,0.01,0.00
145.599,-0.08,1.06,-0.18,-0.22,0.18,1.85,0.13,0.04,0.01,0.00
145.6,-0.06,0.96,-0.14,-0.22,0.18,1.85,0.13,0.04,0.01,0.00
145.601,-0.06,0.96,-0.14,-1.00,0.55,1.71,0.13,0.04,0.01,0.00
145.639,-0.06,0.96,-0.14,-0.99,0.55,1.73,0.13,0.04,0.01,0.00
145.641,-0.06,0.96,-0.14,-0.99,0.55,1.73,0.12,0.05,0.01,0.00
145.658,-0.04,0.94,-0.07,-0.99,0.55,1.73,0.12,0.05,0.01,0.00
145.66,-0.01,0.91,-0.09,-0.99,0.55,1.73,0.12,0.05,0.01,0.00
145.661,-0.06,0.78,-0.04,-0.99,0.55,1.73,0.12,0.05,0.01,0.00
145.678,-0.06,0.78,-0.04,-0.99,0.55,1.73,0.15,0.05,-0.01,0.00
145.68,-0.06,0.78,-0.04,-0.80,-0.95,2.55,0.15,0.05,-0.01,0.00
145.716,-0.06,0.78,-0.04,-0.37,-0.03,2.32,0.15,0.05,-0.01,0.00
145.718,-0.06,0.78,-0.04,-0.37,-0.03,2.32,0.14,0.02,0.02,0.00
145.719,-0.02,0.95,-0.06,-0.37,-0.03,2.32,0.14,0.02,0.02,0.00
145.72,0.02,0.93,-0.14,-0.37,-0.03,2.32,0.14,0.02,0.02,0.00
145.72,0.03,1.01,-0.07,-0.37,-0.03,2.32,0.14,0.02,0.02,0.00
145.756,0.03,1.01,-0.07,-0.37,-0.03,2.32,0.10,-0.00,0.07,0.00
145.758,0.03,1.01,-0.07,-0.39,-0.02,2.32,0.10,-0.00,0.07,0.00
145.776,0.03,1.19,-0.19,-0.39,-0.02,2.32,0.10,-0.00,0.07,0.00
145.776,0.05,1.06,-0.22,-0.39,-0.02,2.32,0.10,-0.00,0.07,0.00
145.777,0.05,1.05,-0.18,-0.39,-0.02,2.32,0.10,-0.00,0.07,0.00
145.798,0.05,1.05,-0.18,-0.06,1.28,1.28,0.10,-0.00,0.07,0.00
145.799,0.05,1.05,-0.18,-0.06,1.28,1.28,0.01,-0.00,0.05,0.00
145.834,0.05,1.05,-0.18,-0.06,1.28,1.28,-0.04,0.00,0.00,0.00
145.835,0.10,1.01,-0.18,-0.06,1.28,1.28,-0.04,0.00,0.00,0.00
145.836,0.06,0.99,-0.13,-0.06,1.28,1.28,-0.04,0.00,0.00,0.00
145.836,0.04,0.97,-0.09,-0.06,1.28,1.28,-0.04,0.00,0.00,0.00
145.836,0.04,0.97,-0.09,0.16,0.18,1.86,-0.04,0.00,0.00,0.00
145.874,0.04,0.97,-0.09,0.16,0.18,1.86,-0.01,-0.01,0.00,0.00
145.875,0.04,0.97,-0.09,0.16,0.18,1.82,-0.01,-0.01,0.00,0.00
145.896,0.05,1.05,-0.12,0.16,0.18,1.82,-0.01,-0.01,0.00,0.00
145.897,0.09,1.03,-0.14,0.16,0.18,1.82,-0.01,-0.01,0.00,0.00
145.898,0.05,0.99,-0.08,0.16,0.18,1.82,-0.01,-0.01,0.00,0.00
145.915,0.05,0.99,-0.08,0.13,0.52,1.97,-0.01,-0.01,0.00,0.00
145.916,0.05,0.99,-0.08,0.13,0.52,1.97,-0.02,0.00,0.03,0.00
145.953,0.05,0.99,-0.08,0.13,0.52,1.97,-0.01,0.02,0.01,0.00
145.954,0.09,1.05,-0.12,0.13,0.52,1.97,-0.01,0.02,0.01,0.00
145.955,0.07,1.04,-0.09,0.13,0.52,1.97,-0.01,0.02,0.01,0.00
145.955,0.08,1.09,-0.14,0.13,0.52,1.97,-0.01,0.02,0.01,0.00
145.955,0.08,1.09,-0.14,0.27,0.87,1.90,-0.01,0.02,0.01,0.00
145.993,0.08,1.09,-0.14,0.27,0.87,1.90,-0.02,0.06,0.00,0.00
145.994,0.08,1.09,-0.14,0.25,0.85,1.86,-0.02,0.06,0.00,0.00
146.013,0.08,0.93,-0.11,0.25,0.85,1.86,-0.02,0.06,0.00,0.00
146.014,0.03,0.98,-0.09,0.25,0.85,1.86,-0.02,0.06,0.00,0.00
146.014,0.06,0.95,-0.13,0.25,0.85,1.86,-0.02,0.06,0.00,0.00
146.033,0.06,0.95,-0.13,0.25,0.85,1.86,-0.04,0.06,-0.01,0.00
146.035,0.06,0.95,-0.13,0.02,-0.19,1.89,-0.04,0.06,-0.01,0.00
146.071,0.06,0.95,-0.13,0.02,-0.19,1.89,-0.01,0.01,0.01,0.00
146.073,0.02,0.95,-0.08,0.02,-0.19,1.89,-0.01,0.01,0.01,0.00
146.074,0.03,0.96,-0.12,0.02,-0.19,1.89,-0.01,0.01,0.01,0.00
146.074,0.02,0.94,-0.10,0.02,-0.19,1.89,-0.01,0.01,0.01,0.00
146.075,0.02,0.94,-0.10,-0.28,-0.23,1.93,-0.01,0.01,0.01,0.00
146.112,0.02,0.94,-0.10,-0.28,-0.23,1.93,0.02,-0.01,0.02,0.00
146.113,0.02,0.94,-0.10,-0.28,-0.22,1.91,0.02,-0.01,0.02,0.00
146.131,0.01,1.00,-0.11,-0.28,-0.22,1.91,0.02,-0.01,0.02,0.00
146.132,0.01,0.97,-0.14,-0.28,-0.22,1.91,0.02,-0.01,0.02,0.00
146.133,0.01,0.91,-0.12,-0.28,-0.22,1.91,0.02,-0.01,0.02,0.00
146.152,0.01,0.91,-0.12,-0.46,-0.11,1.65,0.02,-0.01,0.02,0.00
146.155,0.01,0.91,-0.12,-0.46,-0.11,1.65,-0.02,0.00,0.02,0.00
146.202,0.01,0.91,-0.12,-0.47,0.20,1.47,-0.02,0.00,0.02,0.00
146.203,0.01,0.91,-0.12,-0.47,0.20,1.47,-0.04,-0.04,0.02,0.00
146.204,-0.00,0.97,-0.13,-0.47,0.20,1.47,-0.04,-0.04,0.02,0.00
146.204,0.01,0.98,-0.15,-0.47,0.20,1.47,-0.04,-0.04,0.02,0.00
146.205,0.01,1.03,-0.13,-0.47,0.20,1.47,-0.04,-0.04,0.02,0.00
146.248,0.01,1.03,-0.13,-0.47,0.20,1.45,-0.04,-0.04,0.02,0.00
146.25,0.01,1.03,-0.13,-0.47,0.20,1.45,0.02,-0.08,0.03,0.00
146.251,0.02,1.05,-0.16,-0.47,0.20,1.45,0.02,-0.08,0.03,0.00
146.252,0.02,0.96,-0.13,-0.47,0.20,1.45,0.02,-0.08,0.03,0.00
146.253,-0.01,0.97,-0.10,-0.47,0.20,1.45,0.02,-0.08,0.03,0.00
146.27,-0.01,0.97,-0.10,-0.41,0.18,1.51,0.02,-0.08,0.03,0.00
146.27,-0.01,0.97,-0.10,-0.41,0.18,1.51,-0.00,-0.05,0.02,0.00
146.318,-0.01,0.97,-0.10,-0.41,0.18,1.51,-0.02,-0.05,0.02,0.00
146.319,0.03,1.02,-0.14,-0.41,0.18,1.51,-0.02,-0.05,0.02,0.00
146.32,0.02,1.02,-0.14,-0.41,0.18,1.51,-0.02,-0.05,0.02,0.00
146.321,0.02,1.00,-0.15,-0.41,0.18,1.51,-0.02,-0.05,0.02,0.00
146.322,0.02,1.00,-0.15,-0.26,0.37,1.35,-0.02,-0.05,0.02,0.00
146.349,0.02,1.00,-0.15,-0.26,0.37,1.35,-0.08,-0.05,0.02,0.00
146.349,0.02,1.00,-0.15,-0.26,0.35,1.30,-0.08,-0.05,0.02,0.00
146.368,0.06,1.01,-0.14,-0.26,0.35,1.30,-0.08,-0.05,0.02,0.00
146.369,0.03,0.98,-0.12,-0.26,0.35,1.30,-0.08,-0.05,0.02,0.00
146.369,0.04,1.04,-0.11,-0.26,0.35,1.30,-0.08,-0.05,0.02,0.00
146.389,0.04,1.04,-0.11,-0.26,0.35,1.30,-0.09,-0.05,0.02,0.00
146.39,0.04,1.04,-0.11,-0.10,0.34,1.44,-0.09,-0.05,0.02,0.00
146.428,0.04,1.04,-0.11,0.01,0.42,1.67,-0.09,-0.05,0.02,0.00
146.429,0.04,1.04,-0.11,0.01,0.42,1.67,-0.07,-0.04,0.03,0.00
146.43,0.07,1.01,-0.10,0.01,0.42,1.67,-0.07,-0.04,0.03,0.00
146.432,0.03,1.02,-0.09,0.01,0.42,1.67,-0.07,-0.04,0.03,0.00
146.433,0.06,1.04,-0.09,0.01,0.42,1.67,-0.07,-0.04,0.03,0.00
146.467,0.06,1.04,-0.09,0.01,0.42,1.67,-0.08,-0.01,0.02,0.00
146.468,0.06,1.04,-0.09,0.00,0.40,1.61,-0.08,-0.01,0.02,0.00
146.489,0.07,1.01,-0.09,0.00,0.40,1.61,-0.08,-0.01,0.02,0.00
146.49,0.03,0.97,-0.08,0.00,0.40,1.61,-0.08,-0.01,0.02,0.00
146.49,0.08,0.96,-0.05,0.00,0.40,1.61,-0.08,-0.01,0.02,0.00
146.506,0.08,0.96,-0.05,0.00,0.40,1.61,-0.07,0.01,0.02,0.00
146.507,0.08,0.96,-0.05,0.07,-0.01,1.77,-0.07,0.01,0.02,0.00
146.547,0.08,0.96,-0.05,0.07,-0.01,1.77,-0.01,-0.00,0.02,0.00
146.549,0.05,1.01,-0.10,0.07,-0.01,1.77,-0.01,-0.00,0.02,0.00
146.549,0.05,0.99,-0.07,0.07,-0.01,1.77,-0.01,-0.00,0.02,0.00
146.55,0.04,1.00,-0.07,0.07,-0.01,1.77,-0.01,-0.00,0.02,0.00
146.551,0.04,1.00,-0.07,-0.08,0.19,1.67,-0.01,-0.00,0.02,0.00
146.586,0.04,1.00,-0.07,-0.08,0.19,1.67,0.03,-0.01,0.03,0.00
146.588,0.04,1.00,-0.07,-0.08,0.19,1.66,0.03,-0.01,0.03,0.00
146.607,0.07,1.01,-0.09,-0.08,0.19,1.66,0.03,-0.01,0.03,0.00
146.608,0.05,1.03,-0.09,-0.08,0.19,1.66,0.03,-0.01,0.03,0.00
146.609,0.06,1.02,-0.11,-0.08,0.19,1.66,0.03,-0.01,0.03,0.00
146.638,0.06,1.02,-0.11,0.03,0.36,1.47,0.03,-0.01,0.03,0.00
146.639,0.06,1.02,-0.11,0.03,0.36,1.47,0.07,-0.01,0.03,0.00
146.665,0.06,1.02,-0.11,0.03,0.36,1.47,0.04,-0.00,0.01,0.00
146.666,0.07,1.09,-0.12,0.03,0.36,1.47,0.04,-0.00,0.01,0.00
146.666,0.11,0.94,-0.12,0.03,0.36,1.47,0.04,-0.00,0.01,0.00
146.666,0.03,0.97,-0.07,0.03,0.36,1.47,0.04,-0.00,0.01,0.00
146.667,0.03,0.97,-0.07,0.15,0.18,1.43,0.04,-0.00,0.01,0.00
146.704,0.03,0.97,-0.07,0.17,0.18,1.43,0.04,-0.00,0.01,0.00
146.705,0.03,0.97,-0.07,0.17,0.18,1.43,0.07,-0.10,-0.03,0.00
146.724,0.09,0.97,-0.11,0.17,0.18,1.43,0.07,-0.10,-0.03,0.00
146.725,0.02,1.08,-0.15,0.17,0.18,1.43,0.07,-0.10,-0.03,0.00
146.726,0.07,1.02,-0.13,0.17,0.18,1.43,0.07,-0.10,-0.03,0.00
146.752,0.07,1.02,-0.13,0.05,0.39,1.17,0.07,-0.10,-0.03,0.00
146.753,0.07,1.02,-0.13,0.05,0.39,1.17,0.07,-0.09,-0.02,0.00
146.783,0.07,1.02,-0.13,0.05,0.39,1.17,0.01,-0.05,-0.01,0.00
146.784,0.02,1.06,-0.12,0.05,0.39,1.17,0.01,-0.05,-0.01,0.00
146.784,0.06,1.00,-0.15,0.05,0.39,1.17,0.01,-0.05,-0.01,0.00
146.785,0.00,1.05,-0.13,0.05,0.39,1.17,0.01,-0.05,-0.01,0.00
146.785,0.00,1.05,-0.13,-0.25,0.53,1.11,0.01,-0.05,-0.01,0.00
146.823,0.00,1.05,-0.13,-0.25,0.53,1.11,-0.02,-0.06,-0.02,0.00
146.823,0.00,1.05,-0.13,-0.23,0.52,1.08,-0.02,-0.06,-0.02,0.00
146.843,0.03,0.95,-0.12,-0.23,0.52,1.08,-0.02,-0.06,-0.02,0.00
146.844,0.04,1.02,-0.09,-0.23,0.52,1.08,-0.02,-0.06,-0.02,0.00
146.845,0.04,1.01,-0.14,-0.23,0.52,1.08,-0.02,-0.06,-0.02,0.00
146.863,0.04,1.01,-0.14,-0.23,0.52,1.08,-0.00,-0.07,-0.02,0.00
146.864,0.04,1.01,-0.14,-0.10,0.11,1.24,-0.00,-0.07,-0.02,0.00
146.902,0.04,1.01,-0.14,-0.20,-0.47,1.49,-0.00,-0.07,-0.02,0.00
146.904,0.04,1.01,-0.14,-0.20,-0.47,1.49,-0.03,-0.04,-0.02,0.00
146.905,0.02,0.97,-0.10,-0.20,-0.47,1.49,-0.03,-0.04,-0.02,0.00
146.905,0.03,0.88,-0.10,-0.20,-0.47,1.49,-0.03,-0.04,-0.02,0.00
146.906,0.03,0.96,-0.06,-0.20,-0.47,1.49,-0.03,-0.04,-0.02,0.00
146.942,0.03,0.96,-0.06,-0.20,-0.47,1.49,0.01,-0.04,-0.01,0.00
146.942,0.03,0.96,-0.06,-0.19,-0.46,1.47,0.01,-0.04,-0.01,0.00
146.961,0.02,0.97,-0.11,-0.19,-0.46,1.47,0.01,-0.04,-0.01,0.00
146.962,0.06,0.96,-0.09,-0.19,-0.46,1.47,0.01,-0.04,-0.01,0.00
146.962,0.04,1.13,-0.13,-0.19,-0.46,1.47,0.01,-0.04,-0.01,0.00
146.98,0.04,1.13,-0.13,-0.19,-0.46,1.47,0.06,-0.02,0.01,0.00
146.981,0.04,1.13,-0.13,-0.08,0.39,1.23,0.06,-0.02,0.01,0.00
147.02,0.04,1.13,-0.13,-0.01,0.55,1.00,0.06,-0.02,0.01,0.00
147.021,0.04,1.13,-0.13,-0.01,0.55,1.00,0.01,0.04,0.03,0.00
147.022,0.07,1.10,-0.15,-0.01,0.55,1.00,0.01,0.04,0.03,0.00
147.022,0.06,0.99,-0.16,-0.01,0.55,1.00,0.01,0.04,0.03,0.00
147.022,0.01,1.03,-0.09,-0.01,0.55,1.00,0.01,0.04,0.03,0.00
147.06,0.01,1.03,-0.09,-0.01,0.55,1.00,-0.02,0.06,0.01,0.00
147.062,0.01,1.03,-0.09,-0.01,0.54,0.97,-0.02,0.06,0.01,0.00
147.08,0.07,0.99,-0.16,-0.01,0.54,0.97,-0.02,0.06,0.01,0.00
147.081,0.03,0.99,-0.10,-0.01,0.54,0.97,-0.02,0.06,0.01,0.00
147.082,0.06,0.98,-0.10,-0.01,0.54,0.97,-0.02,0.06,0.01,0.00
147.101,0.06,0.98,-0.10,-0.01,0.54,0.97,-0.01,0.02,0.01,0.00
147.102,0.06,0.98,-0.10,0.03,0.01,1.08,-0.01,0.02,0.01,0.00
147.139,0.06,0.98,-0.10,0.03,0.01,1.08,0.02,0.03,0.03,0.00
147.14,0.06,0.98,-0.10,-0.05,0.49,1.08,0.02,0.03,0.03,0.00
147.141,0.02,1.03,-0.08,-0.05,0.49,1.08,0.02,0.03,0.03,0.00
147.143,0.05,1.05,-0.13,-0.05,0.49,1.08,0.02,0.03,0.03,0.00
147.144,0.06,1.03,-0.14,-0.05,0.49,1.08,0.02,0.03,0.03,0.00
147.178,0.06,1.03,-0.14,-0.06,0.48,1.04,0.02,0.03,0.03,0.00
147.179,0.06,1.03,-0.14,-0.06,0.48,1.04,-0.04,0.05,0.02,0.00
147.199,0.05,0.96,-0.07,-0.06,0.48,1.04,-0.04,0.05,0.02,0.00
147.202,0.04,1.03,-0.11,-0.06,0.48,1.04,-0.04,0.05,0.02,0.00
147.202,0.05,1.05,-0.15,-0.06,0.48,1.04,-0.04,0.05,0.02,0.00
147.22,0.05,1.05,-0.15,-0.00,0.25,1.11,-0.04,0.05,0.02,0.00
147.221,0.05,1.05,-0.15,-0.00,0.25,1.11,-0.01,-0.00,-0.01,0.00
147.266,0.05,1.05,-0.15,-0.00,0.25,1.11,-0.02,-0.00,-0.01,0.00
147.268,0.06,1.00,-0.12,-0.00,0.25,1.11,-0.02,-0.00,-0.01,0.00
147.269,0.06,1.02,-0.10,-0.00,0.25,1.11,-0.02,-0.00,-0.01,0.00
147.27,0.07,0.95,-0.11,-0.00,0.25,1.11,-0.02,-0.00,-0.01,0.00
147.271,0.07,0.95,-0.11,0.11,0.01,1.06,-0.02,-0.00,-0.01,0.00
147.307,0.07,0.95,-0.11,0.11,0.01,1.06,-0.03,0.03,-0.02,0.00
147.309,0.07,0.95,-0.11,0.12,0.01,1.03,-0.03,0.03,-0.02,0.00
147.316,0.03,1.01,-0.10,0.12,0.01,1.03,-0.03,0.03,-0.02,0.00
147.317,0.08,0.91,-0.09,0.12,0.01,1.03,-0.03,0.03,-0.02,0.00
147.317,0.05,0.96,-0.07,0.12,0.01,1.03,-0.03,0.03,-0.02,0.00
147.336,0.05,0.96,-0.07,0.12,0.01,1.03,-0.03,0.03,-0.01,0.00
147.337,0.05,0.96,-0.07,-0.00,-0.29,1.27,-0.03,0.03,-0.01,0.00
147.381,0.05,0.96,-0.07,-0.00,-0.29,1.27,0.00,0.05,-0.01,0.00
147.383,0.06,1.00,-0.11,-0.00,-0.29,1.27,0.00,0.05,-0.01,0.00
147.383,0.05,1.07,-0.11,-0.00,-0.29,1.27,0.00,0.05,-0.01,0.00
147.384,0.05,1.01,-0.14,-0.00,-0.29,1.27,0.00,0.05,-0.01,0.00
147.385,0.05,1.01,-0.14,-0.00,0.37,0.89,0.00,0.05,-0.01,0.00
147.415,0.05,1.01,-0.14,-0.00,0.37,0.89,-0.04,0.08,-0.00,0.00
147.416,0.05,1.01,-0.14,-0.01,0.36,0.86,-0.04,0.08,-0.00,0.00
147.435,0.02,1.00,-0.09,-0.01,0.36,0.86,-0.04,0.08,-0.00,0.00
147.436,0.06,0.96,-0.11,-0.01,0.36,0.86,-0.04,0.08,-0.00,0.00
147.436,0.00,1.01,-0.10,-0.01,0.36,0.86,-0.04,0.08,-0.00,0.00
147.456,0.00,1.01,-0.10,-0.01,0.36,0.86,-0.04,0.04,-0.02,0.00
147.461,0.00,1.01,-0.10,-0.21,0.01,1.05,-0.04,0.04,-0.02,0.00
147.493,0.00,1.01,-0.10,-0.21,0.01,1.05,0.01,-0.04,-0.01,0.00
147.494,0.07,0.99,-0.12,-0.21,0.01,1.05,0.01,-0.04,-0.01,0.00
147.494,0.06,1.02,-0.12,-0.21,0.01,1.05,0.01,-0.04,-0.01,0.00
